id,cost_ap,turn_limit,hp_additional,atk_additional,def_additional,cri_additional,hit_additional,spd_additional,background,bgm,item1,item1_ratio,item1_min,item1_max,item2,item2_ratio,item2_min,item2_max,item3,item3_ratio,item3_min,item3_max,item4,item4_ratio,item4_min,item4_max,item5,item5_ratio,item5_min,item5_max,item6,item6_ratio,item6_min,item6_max,item7,item7_ratio,item7_min,item7_max,item8,item8_ratio,item8_min,item8_max,item9,item9_ratio,item9_min,item9_max,item10,item10_ratio,item10_min,item10_max,min_drop,max_drop
354,5,150,1620,518,648,0,6868,2786,chapter_08_01,bgm_hel_01,303005,0.4,5,5,306090,0.45,10,15,306087,0.05,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10
355,5,150,1620,518,648,0,6868,2786,chapter_08_01,bgm_hel_01,303005,0.4,5,5,306090,0.45,10,15,306087,0.05,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10
356,5,150,1957,739,1296,0,7633,2786,chapter_08_02,bgm_hel_02,303205,1,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10
357,5,150,2294,959,1944,0,8398,2786,chapter_08_01,bgm_hel_01,303205,0.4,5,5,306092,0.45,10,15,306087,0.05,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10
358,5,150,2631,1180,2592,0,9163,2786,chapter_08_02,bgm_hel_02,303205,0.4,5,5,306092,0.45,10,15,306087,0.05,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10
359,5,150,2968,1400,3240,0,9928,2786,chapter_08_01,bgm_hel_01,303205,0.4,5,5,306092,0.45,10,15,306086,0.05,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10
360,5,150,3304,1620,3888,0,10692,2786,chapter_08_03,bgm_hel_03,303205,0.4,5,5,306092,0.45,10,15,306086,0.05,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10
361,5,150,3356,1652,3920,0,10854,2896,chapter_08_01,bgm_hel_01,303105,1,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10
362,5,150,3408,1684,3952,0,11016,3007,chapter_08_01,bgm_hel_01,303105,0.4,5,5,306091,0.45,10,15,306086,0.05,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10
363,5,150,3460,1717,3985,0,11178,3117,chapter_08_02,bgm_hel_02,303105,0.4,5,5,306091,0.45,10,15,306086,0.05,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10
364,5,150,3512,1749,4017,0,11340,3227,chapter_08_01,bgm_hel_01,303105,0.4,5,5,306091,0.45,10,15,306087,0.05,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10
365,5,150,3564,1782,4050,0,11502,3337,chapter_08_01,bgm_hel_01,303105,0.4,5,5,306091,0.45,10,15,306087,0.05,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10
366,5,150,3616,1814,4082,0,11664,3448,chapter_08_02,bgm_hel_02,303305,1,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10
367,5,150,3668,1847,4115,0,11826,3557,chapter_08_01,bgm_hel_01,303305,0.4,5,5,306093,0.45,10,15,306087,0.05,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10
368,5,150,3720,1879,4147,0,11988,3668,chapter_08_02,bgm_hel_02,303305,0.4,5,5,306093,0.45,10,15,306087,0.05,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10
369,5,150,3772,1912,4180,0,12150,3778,chapter_08_01,bgm_hel_01,303305,0.4,5,5,306093,0.45,10,15,306086,0.05,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10
370,5,150,3823,1944,4212,0,12312,3888,chapter_08_03,bgm_hel_03,303305,0.4,5,5,306093,0.45,10,15,306086,0.05,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10
371,5,150,3881,2067,4244,0,13368,3888,chapter_08_01,bgm_hel_01,303405,1,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10
372,5,150,3940,2190,4276,0,14424,3888,chapter_08_01,bgm_hel_01,303405,0.4,5,5,306094,0.45,10,15,306086,0.05,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10
373,5,150,3998,2313,4309,0,15480,3888,chapter_08_02,bgm_hel_02,303405,0.4,5,5,306094,0.45,10,15,306086,0.05,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10
374,5,150,4056,2436,4341,0,16537,3888,chapter_08_01,bgm_hel_01,303405,0.4,5,5,306094,0.45,10,15,306087,0.05,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10
375,5,150,4115,2560,4374,0,17593,3888,chapter_08_01,bgm_hel_01,303405,0.4,5,5,306094,0.45,10,15,306087,0.05,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10
376,5,150,4173,2683,4406,0,18649,3888,chapter_08_02,bgm_hel_02,303005,1,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15
377,5,150,4232,2806,4439,0,19706,3888,chapter_08_01,bgm_hel_01,303205,1,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15
378,5,150,4290,2929,4471,0,20762,3888,chapter_08_02,bgm_hel_02,303005,0.4,5,5,306095,0.45,15,20,306097,0.45,5,5,306085,0.05,5,5,,,,,,,,,,,,,,,,,,,,,,,,,5,15
379,5,150,4348,3052,4504,0,21818,3888,chapter_08_01,bgm_hel_01,303005,0.4,5,5,306095,0.45,15,20,306097,0.1,5,5,306085,0.05,5,5,,,,,,,,,,,,,,,,,,,,,,,,,5,15
380,5,150,4406,3175,4536,0,22874,3888,chapter_08_03,bgm_hel_03,303205,0.4,5,5,306097,0.45,15,20,306095,0.1,5,5,306088,0.05,5,5,,,,,,,,,,,,,,,,,,,,,,,,,5,15
381,5,150,5003,4393,4406,0,25609,4082,chapter_08_01,bgm_hel_01,303105,1,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15
382,5,150,5599,5612,4924,0,28344,4600,chapter_08_01,bgm_hel_01,303305,1,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15
383,5,150,6195,6830,5443,0,31078,5119,chapter_08_02,bgm_hel_02,303105,0.4,5,5,306096,0.45,15,20,306098,0.1,5,5,306088,0.05,5,5,,,,,,,,,,,,,,,,,,,,,,,,,5,15
384,5,150,6791,8048,5961,0,33812,5637,chapter_08_01,bgm_hel_01,303105,0.4,5,5,306096,0.45,15,20,306098,0.1,5,5,306088,0.05,5,5,,,,,,,,,,,,,,,,,,,,,,,,,5,15
385,5,150,7387,9266,6480,0,36547,6156,chapter_08_01,bgm_hel_01,303305,0.4,5,5,306098,0.45,15,20,306096,0.1,5,5,306085,0.05,5,5,,,,,,,,,,,,,,,,,,,,,,,,,5,15
386,5,150,7984,10484,6998,0,39282,6674,chapter_08_02,bgm_hel_02,303405,1,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15
387,5,150,8580,11703,7516,0,42016,7192,chapter_08_01,bgm_hel_01,303405,0.4,5,5,306099,0.45,15,20,306085,0.05,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,15
388,5,150,9176,12921,8035,0,44751,7711,chapter_08_02,bgm_hel_02,303405,0.4,5,5,306099,0.45,15,20,306085,0.05,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,15
389,5,150,9772,14140,8553,0,47485,8229,chapter_08_01,bgm_hel_01,303405,0.4,5,5,306099,0.45,15,20,306088,0.05,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,15
390,5,150,10368,15357,9072,0,50220,8748,chapter_08_03,bgm_hel_03,303405,0.4,5,5,306099,0.45,15,20,306088,0.05,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,15
391,5,150,10906,15844,9539,0,55242,9007,chapter_08_01,bgm_hel_01,303205,0.4,5,10,306092,0.3,5,10,306097,0.3,5,10,306089,0.05,5,5,,,,,,,,,,,,,,,,,,,,,,,,,5,15
392,5,150,11444,16329,10005,0,60264,9590,chapter_08_01,bgm_hel_01,303205,0.4,5,10,306092,0.3,5,10,306097,0.3,5,10,306089,0.05,5,5,,,,,,,,,,,,,,,,,,,,,,,,,5,15
393,5,150,11981,16816,10472,0,65286,10173,chapter_08_02,bgm_hel_02,303305,0.4,5,10,306093,0.3,5,10,306098,0.3,5,10,306089,0.05,5,5,,,,,,,,,,,,,,,,,,,,,,,,,5,15
394,5,150,12520,17301,10938,0,70308,10756,chapter_08_01,bgm_hel_01,303305,0.4,5,10,306093,0.3,5,10,306098,0.3,5,10,306089,0.05,5,5,,,,,,,,,,,,,,,,,,,,,,,,,5,15
395,5,150,13057,17788,11404,0,75330,11340,chapter_08_01,bgm_hel_01,303405,0.4,5,10,306094,0.3,5,10,306099,0.3,5,10,306089,0.05,5,5,,,,,,,,,,,,,,,,,,,,,,,,,5,15
396,5,150,13595,18273,11872,0,80352,11923,chapter_08_02,bgm_hel_02,303405,0.4,5,10,306094,0.3,5,10,306099,0.3,5,10,306089,0.05,5,5,,,,,,,,,,,,,,,,,,,,,,,,,5,15
397,5,150,14133,18760,12338,0,85374,12506,chapter_08_01,bgm_hel_01,303105,0.4,5,10,306091,0.3,5,10,306096,0.3,5,10,306089,0.05,5,5,,,,,,,,,,,,,,,,,,,,,,,,,5,15
398,5,150,14671,19245,12804,0,90396,13089,chapter_08_02,bgm_hel_02,303105,0.4,5,10,306091,0.3,5,10,306096,0.3,5,10,306089,0.05,5,5,,,,,,,,,,,,,,,,,,,,,,,,,5,15
399,5,150,15208,19732,13271,0,95418,13672,chapter_08_01,bgm_hel_01,303005,0.4,5,10,306090,0.3,5,10,306095,0.3,5,10,306089,0.05,5,5,,,,,,,,,,,,,,,,,,,,,,,,,5,15
400,5,150,15746,20217,13737,0,100440,14256,chapter_08_03,bgm_hel_03,303005,0.4,5,10,306090,0.3,5,10,306095,0.3,5,10,306089,0.05,5,5,,,,,,,,,,,,,,,,,,,,,,,,,5,15
10000001,10,150,184,132,132,0,184,132,chapter_99_01,bgm_hard1,303200,0.15,5,5,306064,0.25,5,10,306065,0.1,5,10,306058,0.4,5,5,306059,0.1,5,5,,,,,,,,,,,,,,,,,,,,,20,20
10000002,10,150,228,163,163,0,228,163,chapter_99_01,bgm_hard2,303200,0.15,5,5,306064,0.25,5,10,306065,0.1,5,10,306058,0.4,5,5,306059,0.1,5,5,,,,,,,,,,,,,,,,,,,,,20,20
10000003,10,150,245,175,175,0,245,175,chapter_99_01,bgm_hard1,303200,0.15,5,5,306064,0.25,5,10,306065,0.1,5,10,306058,0.4,5,5,306059,0.1,5,5,,,,,,,,,,,,,,,,,,,,,20,20
10000004,10,150,266,190,190,0,266,190,chapter_99_01,bgm_hard2,303200,0.15,5,5,306064,0.25,5,10,306065,0.1,5,10,306058,0.4,5,5,306059,0.1,5,5,,,,,,,,,,,,,,,,,,,,,20,20
10000005,10,150,277,198,198,0,277,198,chapter_99_01,bgm_hard1,303300,0.15,5,5,306062,0.2,5,10,306063,0.1,5,10,306058,0.3,5,5,306059,0.25,5,5,,,,,,,,,,,,,,,,,,,,,20,20
10000006,10,150,254,182,182,0,254,182,chapter_99_01,bgm_hard2,303300,0.15,5,5,306062,0.2,5,10,306063,0.1,5,10,306058,0.3,5,5,306059,0.25,5,5,,,,,,,,,,,,,,,,,,,,,20,20
10000007,10,150,236,169,169,0,236,169,chapter_99_01,bgm_hard1,303300,0.15,5,5,306062,0.2,5,10,306063,0.1,5,10,306058,0.3,5,5,306059,0.25,5,5,,,,,,,,,,,,,,,,,,,,,20,20
10000008,10,150,273,195,195,0,273,195,chapter_99_01,bgm_hard2,303300,0.15,5,5,306062,0.2,5,10,306063,0.1,5,10,306058,0.3,5,5,306059,0.25,5,5,,,,,,,,,,,,,,,,,,,,,20,20
10000009,10,150,287,205,205,0,287,205,chapter_99_01,bgm_hard1,303100,0.15,5,5,306062,0.25,5,10,306063,0.1,5,10,306060,0.4,5,5,306061,0.1,5,5,,,,,,,,,,,,,,,,,,,,,20,20
10000010,10,150,301,215,215,0,301,215,chapter_99_01,bgm_hard2,303100,0.15,5,5,306062,0.25,5,10,306063,0.1,5,10,306060,0.4,5,5,306061,0.1,5,5,,,,,,,,,,,,,,,,,,,,,20,20
10000011,10,150,315,225,225,0,315,225,chapter_99_01,bgm_hard1,303100,0.15,5,5,306060,0.25,5,10,306061,0.1,5,10,306066,0.4,5,5,306058,0.1,5,5,,,,,,,,,,,,,,,,,,,,,20,20
10000012,10,150,329,235,235,0,329,235,chapter_99_01,bgm_hard2,303100,0.15,5,5,306060,0.25,5,10,306061,0.1,5,10,306066,0.4,5,5,306058,0.1,5,5,,,,,,,,,,,,,,,,,,,,,20,20
10000013,10,150,333,238,238,0,333,238,chapter_99_01,bgm_hard1,303000,0.15,5,5,306060,0.25,5,10,306061,0.1,5,10,306068,0.2,5,5,306058,0.3,5,5,,,,,,,,,,,,,,,,,,,,,20,20
10000014,10,150,337,241,241,0,337,241,chapter_99_01,bgm_hard2,303000,0.15,5,5,306060,0.25,5,10,306061,0.1,5,10,306068,0.2,5,5,306058,0.3,5,5,,,,,,,,,,,,,,,,,,,,,20,20
10000015,10,150,341,244,244,0,341,244,chapter_99_01,bgm_hard1,303000,0.15,5,5,306060,0.25,5,10,306061,0.1,5,10,306068,0.2,5,5,306058,0.3,5,5,,,,,,,,,,,,,,,,,,,,,20,20
10000016,10,150,345,247,247,0,345,247,chapter_99_01,bgm_hard2,303000,0.15,5,5,306060,0.25,5,10,306061,0.1,5,10,306068,0.3,5,5,306069,0.2,5,5,,,,,,,,,,,,,,,,,,,,,20,20
10000017,10,150,349,250,250,0,349,250,chapter_99_01,bgm_hard1,303400,0.15,5,5,306066,0.2,5,10,306067,0.25,5,10,306068,0.2,5,5,306069,0.2,5,5,,,,,,,,,,,,,,,,,,,,,20,20
10000018,10,150,353,253,253,0,353,253,chapter_99_01,bgm_hard2,303400,0.15,5,5,306066,0.2,5,10,306067,0.25,5,10,306068,0.2,5,5,306069,0.2,5,5,,,,,,,,,,,,,,,,,,,,,20,20
10000019,10,150,357,256,256,0,357,256,chapter_99_01,bgm_hard1,303400,0.15,5,5,306066,0.2,5,10,306067,0.25,5,10,306068,0.2,5,5,306069,0.2,5,10,,,,,,,,,,,,,,,,,,,,,20,20
10000020,10,150,357,256,256,0,357,256,chapter_99_01,bgm_hard2,303400,0.15,5,5,306066,0.05,5,10,306067,0.35,5,10,306068,0.15,5,5,306069,0.3,5,10,,,,,,,,,,,,,,,,,,,,,20,20
10000021,10,150,291,232,232,0,291,232,chapter_99_01,bgm_hard1,303200,0.15,5,5,306070,0.45,5,10,306071,0.3,5,10,306074,0.1,5,5,,,,,,,,,,,,,,,,,,,,,,,,,20,20
10000022,10,150,294,237,237,0,294,237,chapter_99_01,bgm_hard2,303200,0.15,5,5,306070,0.45,5,10,306071,0.3,5,10,306074,0.1,5,5,,,,,,,,,,,,,,,,,,,,,,,,,20,20
10000023,10,150,298,242,242,0,298,242,chapter_99_01,bgm_hard1,303200,0.15,5,5,306070,0.45,5,10,306071,0.3,5,10,306074,0.1,5,10,,,,,,,,,,,,,,,,,,,,,,,,,20,20
10000024,10,150,301,247,247,0,301,247,chapter_99_01,bgm_hard2,303200,0.15,5,5,306070,0.45,5,10,306071,0.3,5,10,306074,0.1,5,10,,,,,,,,,,,,,,,,,,,,,,,,,20,20
10000025,10,150,305,252,252,0,305,252,chapter_99_01,bgm_hard1,303100,0.15,5,5,306070,0.3,5,10,306071,0.3,5,10,306074,0.15,5,5,306073,0.1,5,5,,,,,,,,,,,,,,,,,,,,,20,20
10000026,10,150,308,257,257,0,308,257,chapter_99_01,bgm_hard2,303100,0.15,5,5,306070,0.3,5,10,306071,0.3,5,10,306074,0.15,5,5,306073,0.1,5,5,,,,,,,,,,,,,,,,,,,,,20,20
10000027,10,150,312,262,262,0,312,262,chapter_99_01,bgm_hard1,303100,0.15,5,5,306070,0.3,5,10,306071,0.3,5,10,306074,0.15,5,5,306073,0.1,5,10,,,,,,,,,,,,,,,,,,,,,20,20
10000028,10,150,315,267,267,0,315,267,chapter_99_01,bgm_hard2,303100,0.15,5,5,306070,0.3,5,10,306071,0.3,5,10,306074,0.15,5,5,306073,0.1,5,10,,,,,,,,,,,,,,,,,,,,,20,20
10000029,10,150,319,272,272,0,319,272,chapter_99_01,bgm_hard1,303300,0.15,5,5,306070,0.2,5,10,306071,0.25,5,10,306073,0.3,5,5,306077,0.1,5,5,,,,,,,,,,,,,,,,,,,,,20,20
10000030,10,150,322,277,277,0,322,277,chapter_99_01,bgm_hard2,303300,0.15,5,5,306070,0.2,5,10,306071,0.25,5,10,306073,0.3,5,5,306077,0.1,5,5,,,,,,,,,,,,,,,,,,,,,20,20
10000031,10,150,326,282,282,0,326,282,chapter_99_01,bgm_hard1,303300,0.15,5,5,306070,0.2,5,10,306071,0.25,5,10,306073,0.3,5,5,306077,0.1,5,10,,,,,,,,,,,,,,,,,,,,,20,20
10000032,10,150,329,287,287,0,329,287,chapter_99_01,bgm_hard2,303300,0.15,5,5,306070,0.2,5,10,306071,0.25,5,10,306073,0.3,5,5,306077,0.1,5,10,,,,,,,,,,,,,,,,,,,,,20,20
10000033,10,150,333,292,292,0,333,292,chapter_99_01,bgm_hard1,303000,0.15,5,5,306070,0.2,5,10,306071,0.25,5,10,306074,0.3,5,5,306076,0.1,5,5,,,,,,,,,,,,,,,,,,,,,20,20
10000034,10,150,336,297,297,0,336,297,chapter_99_01,bgm_hard2,303000,0.15,5,5,306070,0.2,5,10,306071,0.25,5,10,306074,0.3,5,5,306076,0.1,5,5,,,,,,,,,,,,,,,,,,,,,20,20
10000035,10,150,340,302,302,0,340,302,chapter_99_01,bgm_hard1,303000,0.15,5,5,306070,0.2,5,10,306071,0.25,5,10,306074,0.3,5,5,306076,0.1,5,10,,,,,,,,,,,,,,,,,,,,,20,20
10000036,10,150,343,307,307,0,343,307,chapter_99_01,bgm_hard2,303000,0.15,5,5,306070,0.2,5,10,306071,0.25,5,10,306074,0.3,5,5,306076,0.1,5,10,,,,,,,,,,,,,,,,,,,,,20,20
10000037,10,150,347,312,312,0,347,312,chapter_99_01,bgm_hard1,303400,0.15,5,5,306073,0.2,5,10,306072,0.25,5,10,306077,0.3,5,5,306075,0.1,5,5,,,,,,,,,,,,,,,,,,,,,20,20
10000038,10,150,350,317,317,0,350,317,chapter_99_01,bgm_hard2,303400,0.15,5,5,306073,0.2,5,10,306072,0.25,5,10,306077,0.3,5,5,306075,0.1,5,5,,,,,,,,,,,,,,,,,,,,,20,20
10000039,10,150,354,322,322,0,354,322,chapter_99_01,bgm_hard1,303400,0.15,5,5,306073,0.2,5,10,306072,0.2,5,10,306077,0.3,5,10,306075,0.15,5,10,,,,,,,,,,,,,,,,,,,,,20,20
10000040,10,150,357,327,327,0,357,327,chapter_99_01,bgm_hard2,303400,0.15,5,5,306073,0.2,5,10,306072,0.2,5,10,306077,0.3,5,10,306075,0.15,5,10,,,,,,,,,,,,,,,,,,,,,20,20
10000041,10,150,364,330,330,0,364,330,chapter_99_01,bgm_hard1,303200,0.1,5,5,306078,0.45,5,10,306079,0.25,5,10,306080,0.1,5,5,306081,0.1,5,5,,,,,,,,,,,,,,,,,,,,,20,20
10000042,10,150,366,333,333,0,366,333,chapter_99_01,bgm_hard2,303200,0.1,5,5,306078,0.45,5,10,306079,0.25,5,10,306080,0.1,5,5,306081,0.1,5,5,,,,,,,,,,,,,,,,,,,,,20,20
10000043,10,150,368,336,336,0,368,336,chapter_99_01,bgm_hard1,303200,0.1,5,5,306078,0.4,5,10,306079,0.25,5,10,306080,0.1,5,10,306081,0.15,5,5,,,,,,,,,,,,,,,,,,,,,20,20
10000044,10,150,370,339,339,0,370,339,chapter_99_01,bgm_hard2,303200,0.1,5,5,306078,0.4,5,10,306079,0.25,5,10,306080,0.1,5,10,306081,0.15,5,5,,,,,,,,,,,,,,,,,,,,,20,20
10000045,10,150,371,341,341,0,371,341,chapter_99_01,bgm_hard1,303100,0.1,5,5,306078,0.2,5,10,306079,0.2,5,10,306080,0.3,5,10,306081,0.2,5,10,,,,,,,,,,,,,,,,,,,,,20,20
10000046,10,150,372,343,343,0,372,343,chapter_99_01,bgm_hard2,303100,0.1,5,5,306078,0.2,5,10,306079,0.2,5,10,306080,0.3,5,10,306081,0.2,5,10,,,,,,,,,,,,,,,,,,,,,20,20
10000047,10,150,373,345,345,0,373,345,chapter_99_01,bgm_hard1,303100,0.1,5,5,306078,0.35,5,10,306079,0.2,5,10,306081,0.25,5,10,306082,0.1,5,10,,,,,,,,,,,,,,,,,,,,,20,20
10000048,10,150,374,347,347,0,374,347,chapter_99_01,bgm_hard2,303100,0.1,5,5,306078,0.35,5,10,306079,0.2,5,10,306081,0.25,5,10,306082,0.1,5,10,,,,,,,,,,,,,,,,,,,,,20,20
10000049,10,150,375,349,349,0,375,349,chapter_99_01,bgm_hard1,303300,0.1,5,5,306078,0.3,5,10,306079,0.25,5,10,306082,0.15,5,5,306083,0.2,5,5,,,,,,,,,,,,,,,,,,,,,20,20
10000050,10,150,376,351,351,0,376,351,chapter_99_01,bgm_hard2,303300,0.1,5,5,306078,0.3,5,10,306079,0.25,5,10,306082,0.15,5,5,306083,0.2,5,5,,,,,,,,,,,,,,,,,,,,,20,20
10000051,10,150,377,353,353,0,377,353,chapter_99_01,bgm_hard1,303300,0.1,5,5,306078,0.3,5,10,306079,0.25,5,10,306082,0.15,5,5,306083,0.2,5,10,,,,,,,,,,,,,,,,,,,,,20,20
10000052,10,150,378,355,355,0,378,355,chapter_99_01,bgm_hard2,303300,0.1,5,5,306078,0.3,5,10,306079,0.25,5,10,306082,0.15,5,5,306083,0.2,5,10,,,,,,,,,,,,,,,,,,,,,20,20
10000053,10,150,388,375,375,0,388,375,chapter_99_01,bgm_hard1,303400,0.1,5,5,306078,0.25,5,10,306081,0.25,5,10,306084,0.3,5,5,306085,0.1,5,5,,,,,,,,,,,,,,,,,,,,,20,20
10000054,10,150,389,377,377,0,389,377,chapter_99_01,bgm_hard2,303400,0.1,5,5,306078,0.25,5,10,306081,0.25,5,10,306084,0.3,5,5,306085,0.1,5,5,,,,,,,,,,,,,,,,,,,,,20,20
10000055,10,150,390,379,379,0,390,379,chapter_99_01,bgm_hard1,303400,0.1,5,5,306078,0.25,5,10,306081,0.25,5,10,306084,0.3,5,5,306085,0.1,5,10,,,,,,,,,,,,,,,,,,,,,20,20
10000056,10,150,391,381,381,0,391,381,chapter_99_01,bgm_hard2,303400,0.1,5,5,306078,0.25,5,10,306081,0.25,5,10,306084,0.3,5,5,306085,0.1,5,10,,,,,,,,,,,,,,,,,,,,,20,20
10000057,10,150,401,401,401,0,401,401,chapter_99_01,bgm_hard1,303000,0.1,5,5,306078,0.15,5,10,306080,0.25,5,10,306084,0.3,5,5,306085,0.1,5,10,306086,0.1,5,5,,,,,,,,,,,,,,,,,20,20
10000058,10,150,402,403,403,0,402,403,chapter_99_01,bgm_hard2,303000,0.1,5,5,306078,0.15,5,10,306080,0.25,5,10,306084,0.3,5,5,306085,0.1,5,10,306086,0.1,5,5,,,,,,,,,,,,,,,,,20,20
10000059,10,150,403,405,405,0,403,405,chapter_99_01,bgm_hard1,303000,0.1,5,5,306080,0.15,5,10,306084,0.25,5,10,306085,0.35,5,10,306086,0.15,5,10,,,,,,,,,,,,,,,,,,,,,20,20
10000060,10,150,404,407,407,0,404,407,chapter_99_01,bgm_hard2,303000,0.1,5,5,306080,0.15,5,10,306084,0.25,5,10,306085,0.35,5,10,306086,0.15,5,10,,,,,,,,,,,,,,,,,,,,,20,20
999999,5,150,0,0,0,0,0,0,PVP,bgm_stage_green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20
